"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KSM00047108","SEOUL CITY, KS","2012-05-30","0.00",,"69","74",
"KSM00047108","SEOUL CITY, KS","2012-05-31","0.00",,"69","81",
"KSM00047108","SEOUL CITY, KS","2012-06-01",,,"72","80","61"
"KSM00047108","SEOUL CITY, KS","2012-06-02",,,"73","84",
"KSM00047108","SEOUL CITY, KS","2012-06-03",,,"74","84","64"
"KSM00047108","SEOUL CITY, KS","2012-06-04",,,"75","84","65"
"KSM00047108","SEOUL CITY, KS","2012-06-05","0.00",,"72","81",
"KSM00047108","SEOUL CITY, KS","2012-06-06",,,"73","84",
"KSM00047108","SEOUL CITY, KS","2012-06-07",,,"74","85","65"
"KSM00047108","SEOUL CITY, KS","2012-06-08",,,"72","82",
"KSM00047108","SEOUL CITY, KS","2012-06-09",,,"76","86","65"
"KSM00047108","SEOUL CITY, KS","2012-06-10",,,"74","84",
"KSM00047108","SEOUL CITY, KS","2012-06-11",,,"74","82",
"KSM00047108","SEOUL CITY, KS","2012-06-12",,,"72","84",
"KSM00047108","SEOUL CITY, KS","2012-06-13",,,"74","84","65"
"KSM00047108","SEOUL CITY, KS","2012-06-14",,,"78","89","67"
"KSM00047108","SEOUL CITY, KS","2012-06-15",,,"74","82",
"KSM00047108","SEOUL CITY, KS","2012-06-16",,,"73","86",
"KSM00047108","SEOUL CITY, KS","2012-06-17",,,"75","86","65"
"KSM00047108","SEOUL CITY, KS","2012-06-18",,,"77","86","68"
"KSM00047108","SEOUL CITY, KS","2012-06-19",,,"79","92","70"
"KSM00047108","SEOUL CITY, KS","2012-06-20",,,"78","88","70"
"KSM00047108","SEOUL CITY, KS","2012-06-21",,,"78","90","70"
"KSM00047108","SEOUL CITY, KS","2012-06-22",,,"76","85","70"
"KSM00047108","SEOUL CITY, KS","2012-06-23",,,"80","89","71"
"KSM00047108","SEOUL CITY, KS","2012-06-24",,,"81","91",
"KSM00047108","SEOUL CITY, KS","2012-06-25",,,"79","92",
"KSM00047108","SEOUL CITY, KS","2012-06-26",,,"76","87",
"KSM00047108","SEOUL CITY, KS","2012-06-27",,,"78","88","67"
"KSM00047108","SEOUL CITY, KS","2012-06-28",,,"78","85","70"
"KSM00047108","SEOUL CITY, KS","2012-06-29",,,"78","88",
"KSM00047108","SEOUL CITY, KS","2012-06-30","3.50",,"70","75",
"KSM00047108","SEOUL CITY, KS","2012-07-01","0.00",,"72","78","67"
"KSM00047108","SEOUL CITY, KS","2012-07-02",,,"75","86",
"KSM00047108","SEOUL CITY, KS","2012-07-03",,,"74","78","67"
"KSM00047108","SEOUL CITY, KS","2012-07-04","0.01",,"76","81","73"
"KSM00047108","SEOUL CITY, KS","2012-07-05","2.12",,"72","76",
"KSM00047108","SEOUL CITY, KS","2012-07-06","4.76",,"69","71",
"KSM00047108","SEOUL CITY, KS","2012-07-07",,,"78","88","65"
"KSM00047108","SEOUL CITY, KS","2012-07-08",,,"78","87","71"
"KSM00047108","SEOUL CITY, KS","2012-07-09",,,"80","90","71"
"KSM00047108","SEOUL CITY, KS","2012-07-10",,,"78","84",
"KSM00047108","SEOUL CITY, KS","2012-07-11","0.55",,"74","80","70"
"KSM00047108","SEOUL CITY, KS","2012-07-12","0.00",,"78","83","70"
"KSM00047108","SEOUL CITY, KS","2012-07-13","3.03",,"79","85","71"
"KSM00047108","SEOUL CITY, KS","2012-07-14","0.28",,"71","79",
"KSM00047108","SEOUL CITY, KS","2012-07-15","1.30",,"67","69",
"KSM00047108","SEOUL CITY, KS","2012-07-16","0.16",,"72","77","66"
"KSM00047108","SEOUL CITY, KS","2012-07-17","0.00",,"79","84","71"
"KSM00047108","SEOUL CITY, KS","2012-07-18","0.08",,"79","83",
"KSM00047108","SEOUL CITY, KS","2012-07-19","3.03",,"74","80",
"KSM00047108","SEOUL CITY, KS","2012-07-20",,,"79","85",
"KSM00047108","SEOUL CITY, KS","2012-07-21",,,"82","89","75"
"KSM00047108","SEOUL CITY, KS","2012-07-22","0.67",,"81","87","75"
"KSM00047108","SEOUL CITY, KS","2012-07-23","0.04",,"82","87","78"
"KSM00047108","SEOUL CITY, KS","2012-07-24",,,"81","90",
"KSM00047108","SEOUL CITY, KS","2012-07-25",,,"82","90","76"
"KSM00047108","SEOUL CITY, KS","2012-07-26",,,"83","91","76"
"KSM00047108","SEOUL CITY, KS","2012-07-27",,,"83","90","77"
"KSM00047108","SEOUL CITY, KS","2012-07-28",,,"84","92","77"
"KSM00047108","SEOUL CITY, KS","2012-07-29","0.00",,"85","92","79"
"KSM00047108","SEOUL CITY, KS","2012-07-30","0.71",,"83","89",
"KSM00047108","SEOUL CITY, KS","2012-07-31","0.00",,"84","91",
"KSM00047108","SEOUL CITY, KS","2012-08-01",,,"88","96","79"
"KSM00047108","SEOUL CITY, KS","2012-08-02",,,"88","96","80"
"KSM00047108","SEOUL CITY, KS","2012-08-03",,,"89","96","81"
"KSM00047108","SEOUL CITY, KS","2012-08-04",,,"89","97",
"KSM00047108","SEOUL CITY, KS","2012-08-05",,,"89","98","81"
"KSM00047108","SEOUL CITY, KS","2012-08-06",,,"88","96",
"KSM00047108","SEOUL CITY, KS","2012-08-07",,,"87","95",
"KSM00047108","SEOUL CITY, KS","2012-08-08",,,"85","94","78"
"KSM00047108","SEOUL CITY, KS","2012-08-09",,,"86","94","80"
"KSM00047108","SEOUL CITY, KS","2012-08-10","0.01",,"80","84",
"KSM00047108","SEOUL CITY, KS","2012-08-11",,,"82","89","75"
"KSM00047108","SEOUL CITY, KS","2012-08-12",,,"76","82",
"KSM00047108","SEOUL CITY, KS","2012-08-13","0.24",,"80","90","72"
"KSM00047108","SEOUL CITY, KS","2012-08-14","0.43",,"80","88","74"
"KSM00047108","SEOUL CITY, KS","2012-08-15","5.55",,"74","81",
"KSM00047108","SEOUL CITY, KS","2012-08-16",,,"80","84","73"
"KSM00047108","SEOUL CITY, KS","2012-08-17",,,"82","90","76"
"KSM00047108","SEOUL CITY, KS","2012-08-18","0.04",,"81","83","78"
"KSM00047108","SEOUL CITY, KS","2012-08-19","0.16",,"81","87",
"KSM00047108","SEOUL CITY, KS","2012-08-20","2.16",,"77","81",
"KSM00047108","SEOUL CITY, KS","2012-08-21","5.36",,"77","84",
"KSM00047108","SEOUL CITY, KS","2012-08-22","1.03",,"71","76","69"
"KSM00047108","SEOUL CITY, KS","2012-08-23","0.00",,"73","78","69"
"KSM00047108","SEOUL CITY, KS","2012-08-24","0.00",,"74","79","70"
"KSM00047108","SEOUL CITY, KS","2012-08-25","0.79",,"78","84","71"
"KSM00047108","SEOUL CITY, KS","2012-08-26",,,"82","90","75"
"KSM00047108","SEOUL CITY, KS","2012-08-27",,,"85","91","76"
"KSM00047108","SEOUL CITY, KS","2012-08-28","0.30",,"77","85",
"KSM00047108","SEOUL CITY, KS","2012-08-29","0.51",,"78","84","71"
"KSM00047108","SEOUL CITY, KS","2012-08-30","1.38",,"69","76",
"KSM00047108","SEOUL CITY, KS","2012-08-31",,,"76","83","66"
"KSM00047108","SEOUL CITY, KS","2012-09-01",,,"77","85",
"KSM00047108","SEOUL CITY, KS","2012-09-02",,,"78","85","69"
"KSM00047108","SEOUL CITY, KS","2012-09-03",,,"77","83","72"
"KSM00047108","SEOUL CITY, KS","2012-09-04","2.07",,"70","76",
"KSM00047108","SEOUL CITY, KS","2012-09-05","0.55",,"70","79",
"KSM00047108","SEOUL CITY, KS","2012-09-06",,,"71","81","61"
"KSM00047108","SEOUL CITY, KS","2012-09-07",,,"73","81","62"
"KSM00047108","SEOUL CITY, KS","2012-09-08","1.10",,"67","75",
"KSM00047108","SEOUL CITY, KS","2012-09-09",,,"70","77","63"
"KSM00047108","SEOUL CITY, KS","2012-09-10",,,"74","83","64"
"KSM00047108","SEOUL CITY, KS","2012-09-11",,,"73","81","65"
"KSM00047108","SEOUL CITY, KS","2012-09-12",,,"71","77","67"
"KSM00047108","SEOUL CITY, KS","2012-09-13","0.55",,"67","70",
"KSM00047108","SEOUL CITY, KS","2012-09-14","0.08",,"67","71",
"KSM00047108","SEOUL CITY, KS","2012-09-15",,,"71","78","63"
"KSM00047108","SEOUL CITY, KS","2012-09-16",,,"67","72",
"KSM00047108","SEOUL CITY, KS","2012-09-17","3.47",,"64","65","61"
"KSM00047108","SEOUL CITY, KS","2012-09-18",,,"70","76","64"
"KSM00047108","SEOUL CITY, KS","2012-09-19",,,"68","77",
"KSM00047108","SEOUL CITY, KS","2012-09-20",,,"69","76","60"
"KSM00047108","SEOUL CITY, KS","2012-09-21",,,"67","76",
"KSM00047108","SEOUL CITY, KS","2012-09-22",,,"70","80","59"
"KSM00047108","SEOUL CITY, KS","2012-09-23",,,"70","80","62"
"KSM00047108","SEOUL CITY, KS","2012-09-24",,,"71","81","61"
"KSM00047108","SEOUL CITY, KS","2012-09-25",,,"71","82","62"
"KSM00047108","SEOUL CITY, KS","2012-09-26",,,"71","78","63"
"KSM00047108","SEOUL CITY, KS","2012-09-27",,,"67","74",
"KSM00047108","SEOUL CITY, KS","2012-09-28",,,"64","72",
"KSM00047108","SEOUL CITY, KS","2012-09-29","0.02",,"60","68",
"KSM00047108","SEOUL CITY, KS","2012-09-30",,,"62","70","54"
"KSM00047108","SEOUL CITY, KS","2012-10-01",,,"65","76","54"
"KSM00047108","SEOUL CITY, KS","2012-10-02",,,"67","77","58"
"KSM00047108","SEOUL CITY, KS","2012-10-03",,,"68","79",
"KSM00047108","SEOUL CITY, KS","2012-10-04",,,"66","76","58"
"KSM00047108","SEOUL CITY, KS","2012-10-05",,,"67","73","59"
"KSM00047108","SEOUL CITY, KS","2012-10-06",,,"67","76",
"KSM00047108","SEOUL CITY, KS","2012-10-07",,,"67","76",
"KSM00047108","SEOUL CITY, KS","2012-10-08",,,"65","74",
"KSM00047108","SEOUL CITY, KS","2012-10-09",,,"63","72","57"
"KSM00047108","SEOUL CITY, KS","2012-10-10","0.53",,"59","69",
"KSM00047108","SEOUL CITY, KS","2012-10-11",,,"56","66",
"KSM00047108","SEOUL CITY, KS","2012-10-12",,,"60","71","47"
"KSM00047108","SEOUL CITY, KS","2012-10-13",,,"62","74","52"
"KSM00047108","SEOUL CITY, KS","2012-10-14",,,"60","71",
"KSM00047108","SEOUL CITY, KS","2012-10-15",,,"59","71","51"
"KSM00047108","SEOUL CITY, KS","2012-10-16",,,"65","74","51"
"KSM00047108","SEOUL CITY, KS","2012-10-17","0.12",,"51","64",
"KSM00047108","SEOUL CITY, KS","2012-10-18",,,"55","63","43"
"KSM00047108","SEOUL CITY, KS","2012-10-19",,,"58","68","51"
"KSM00047108","SEOUL CITY, KS","2012-10-20",,,"63","70","51"
"KSM00047108","SEOUL CITY, KS","2012-10-21",,,"64","75",
"KSM00047108","SEOUL CITY, KS","2012-10-22","1.57",,"52","63",
"KSM00047108","SEOUL CITY, KS","2012-10-23",,,"52","58","40"
"KSM00047108","SEOUL CITY, KS","2012-10-24",,,"57","65","49"
"KSM00047108","SEOUL CITY, KS","2012-10-25",,,"59","68",
"KSM00047108","SEOUL CITY, KS","2012-10-26",,,"62","72","52"
"KSM00047108","SEOUL CITY, KS","2012-10-27","1.77",,"58","62","54"
"KSM00047108","SEOUL CITY, KS","2012-10-28","0.00",,"55","66",
"KSM00047108","SEOUL CITY, KS","2012-10-29","0.00",,"53","62",
"KSM00047108","SEOUL CITY, KS","2012-10-30","0.00",,"45","54",
"KSM00047108","SEOUL CITY, KS","2012-10-31","0.00",,"44","53","37"
"KSM00047108","SEOUL CITY, KS","2012-11-01",,,"41","50",
"KSM00047108","SEOUL CITY, KS","2012-11-02",,,"46","54","35"
"KSM00047108","SEOUL CITY, KS","2012-11-03",,,"51","60","38"
"KSM00047108","SEOUL CITY, KS","2012-11-04",,,"53","60",
"KSM00047108","SEOUL CITY, KS","2012-11-05","0.36",,"46","51",
"KSM00047108","SEOUL CITY, KS","2012-11-06","0.24",,"44","47",
"KSM00047108","SEOUL CITY, KS","2012-11-07",,,"48","54","39"
"KSM00047108","SEOUL CITY, KS","2012-11-08",,,"47","55",
"KSM00047108","SEOUL CITY, KS","2012-11-09",,,"51","59","40"
"KSM00047108","SEOUL CITY, KS","2012-11-10",,,"54","58","49"
"KSM00047108","SEOUL CITY, KS","2012-11-11","1.14",,"46","54",
"KSM00047108","SEOUL CITY, KS","2012-11-12","0.10",,"45","48","42"
"KSM00047108","SEOUL CITY, KS","2012-11-13","0.02",,"39","48",
"KSM00047108","SEOUL CITY, KS","2012-11-14","0.00",,"36","44","31"
"KSM00047108","SEOUL CITY, KS","2012-11-15",,,"40","50","31"
"KSM00047108","SEOUL CITY, KS","2012-11-16",,,"43","47","34"
"KSM00047108","SEOUL CITY, KS","2012-11-17","0.24",,"39","46",
"KSM00047108","SEOUL CITY, KS","2012-11-18",,,"40","47","31"
"KSM00047108","SEOUL CITY, KS","2012-11-19","0.22",,"36","46",
"KSM00047108","SEOUL CITY, KS","2012-11-20",,,"36","44","29"
"KSM00047108","SEOUL CITY, KS","2012-11-21",,,"40","47","31"
"KSM00047108","SEOUL CITY, KS","2012-11-22",,,"44","51","35"
"KSM00047108","SEOUL CITY, KS","2012-11-23",,,"36","44",
"KSM00047108","SEOUL CITY, KS","2012-11-24",,,"35","44","29"
"KSM00047108","SEOUL CITY, KS","2012-11-25",,,"40","45","31"
"KSM00047108","SEOUL CITY, KS","2012-11-26","0.08",,"34","41",
"KSM00047108","SEOUL CITY, KS","2012-11-27",,,"38","44","27"
"KSM00047108","SEOUL CITY, KS","2012-11-28","0.04",,"39","50",
"KSM00047108","SEOUL CITY, KS","2012-11-29",,,"34","40","29"
"KSM00047108","SEOUL CITY, KS","2012-11-30",,,"33","43",
"KSM00047108","SEOUL CITY, KS","2012-12-01",,,"33","39","21"
"KSM00047108","SEOUL CITY, KS","2012-12-02",,,"37","45",
"KSM00047108","SEOUL CITY, KS","2012-12-03",,,"32","41",
"KSM00047108","SEOUL CITY, KS","2012-12-04",,,"26","32","21"
"KSM00047108","SEOUL CITY, KS","2012-12-05",,"2.8","23","31",
"KSM00047108","SEOUL CITY, KS","2012-12-06","0.00","2.4","22","27","13"
"KSM00047108","SEOUL CITY, KS","2012-12-07","0.08","3.1","23","28",
"KSM00047108","SEOUL CITY, KS","2012-12-08",,"2.4","15","22",
"KSM00047108","SEOUL CITY, KS","2012-12-09",,"2.4","14","19","8"
"KSM00047108","SEOUL CITY, KS","2012-12-10",,"2.0","18","24","11"
"KSM00047108","SEOUL CITY, KS","2012-12-11",,"2.0","21","31","13"
"KSM00047108","SEOUL CITY, KS","2012-12-12",,"1.6","24","32","16"
"KSM00047108","SEOUL CITY, KS","2012-12-13",,"1.6","32","38","21"
"KSM00047108","SEOUL CITY, KS","2012-12-14","0.73","1.6","38","40","33"
"KSM00047108","SEOUL CITY, KS","2012-12-15","0.02",,"38","47",
"KSM00047108","SEOUL CITY, KS","2012-12-16",,,"35","40","30"
"KSM00047108","SEOUL CITY, KS","2012-12-17",,,"28","38",
"KSM00047108","SEOUL CITY, KS","2012-12-18",,,"18","25",
"KSM00047108","SEOUL CITY, KS","2012-12-19",,,"21","27","13"
"KSM00047108","SEOUL CITY, KS","2012-12-20",,,"29","33","18"
"KSM00047108","SEOUL CITY, KS","2012-12-21",,"0.4","30","33",
"KSM00047108","SEOUL CITY, KS","2012-12-22",,"0.4","25","31",
"KSM00047108","SEOUL CITY, KS","2012-12-23","0.00","0.4","13","21",
"KSM00047108","SEOUL CITY, KS","2012-12-24",,"0.4","20","24","8"
"KSM00047108","SEOUL CITY, KS","2012-12-25","0.04","0.4","12","24",
"KSM00047108","SEOUL CITY, KS","2012-12-26",,"0.4","14","19","6"
"KSM00047108","SEOUL CITY, KS","2012-12-27",,"0.4","25","31","12"
"KSM00047108","SEOUL CITY, KS","2012-12-28","0.00",,"31","35","26"
"KSM00047108","SEOUL CITY, KS","2012-12-29","0.08","1.2","29","33",
"KSM00047108","SEOUL CITY, KS","2012-12-30","0.20","2.8","15","32",
"KSM00047108","SEOUL CITY, KS","2012-12-31",,"2.4","18","23","11"
"KSM00047108","SEOUL CITY, KS","2013-01-01","0.08","3.9","23","32",
"KSM00047108","SEOUL CITY, KS","2013-01-02",,"3.9","8","23",
"KSM00047108","SEOUL CITY, KS","2013-01-03",,"3.9","9",,"2"
"KSM00047108","SEOUL CITY, KS","2013-01-04",,"2.8","14","22","5"
"KSM00047108","SEOUL CITY, KS","2013-01-05",,"2.8","21","30","10"
"KSM00047108","SEOUL CITY, KS","2013-01-06",,"2.8","21","28","15"
"KSM00047108","SEOUL CITY, KS","2013-01-07",,"2.4","24","32","16"
"KSM00047108","SEOUL CITY, KS","2013-01-08",,"2.4","22","31",
"KSM00047108","SEOUL CITY, KS","2013-01-09",,"2.4","15","20",
"KSM00047108","SEOUL CITY, KS","2013-01-10",,"2.4","19","26","10"
"KSM00047108","SEOUL CITY, KS","2013-01-11","0.00","2.4","29","35","18"
"KSM00047108","SEOUL CITY, KS","2013-01-12","0.00","1.2","32","40","27"
"KSM00047108","SEOUL CITY, KS","2013-01-13",,"1.2","31","38",
"KSM00047108","SEOUL CITY, KS","2013-01-14",,"1.2","28","35",
"KSM00047108","SEOUL CITY, KS","2013-01-15",,"1.2","29","36","22"
"KSM00047108","SEOUL CITY, KS","2013-01-16","0.01","0.8","25","33",
"KSM00047108","SEOUL CITY, KS","2013-01-17",,"0.8","21","27",
"KSM00047108","SEOUL CITY, KS","2013-01-18",,"0.8","27","32","15"
"KSM00047108","SEOUL CITY, KS","2013-01-19",,"0.8","33","40","27"
"KSM00047108","SEOUL CITY, KS","2013-01-20",,"0.4","37","39","28"
"KSM00047108","SEOUL CITY, KS","2013-01-21","0.67",,"36","39","34"
"KSM00047108","SEOUL CITY, KS","2013-01-22","0.02",,"39","43",
"KSM00047108","SEOUL CITY, KS","2013-01-23","0.06",,"35","39",
"KSM00047108","SEOUL CITY, KS","2013-01-24","0.00",,"26","36",
"KSM00047108","SEOUL CITY, KS","2013-01-25",,,"15","20",
"KSM00047108","SEOUL CITY, KS","2013-01-26",,,"16","23","11"
"KSM00047108","SEOUL CITY, KS","2013-01-27",,,"20","25","13"
"KSM00047108","SEOUL CITY, KS","2013-01-28",,,"30",,"16"
"KSM00047108","SEOUL CITY, KS","2013-01-29",,,"38","39","31"
"KSM00047108","SEOUL CITY, KS","2013-01-30",,,"42","47","38"
"KSM00047108","SEOUL CITY, KS","2013-01-31",,,"47","53","39"
"KSM00047108","SEOUL CITY, KS","2013-02-01","1.85",,"42","49",
"KSM00047108","SEOUL CITY, KS","2013-02-02",,,"28","39",
"KSM00047108","SEOUL CITY, KS","2013-02-03",,,"28",,"22"
"KSM00047108","SEOUL CITY, KS","2013-02-04","0.47","4.7","29","36",
"KSM00047108","SEOUL CITY, KS","2013-02-05","0.12","4.7","32","37","25"
"KSM00047108","SEOUL CITY, KS","2013-02-06","0.16","4.7","26","32",
"KSM00047108","SEOUL CITY, KS","2013-02-07","0.00","4.7","9","27",
"KSM00047108","SEOUL CITY, KS","2013-02-08",,"4.7","13","21","4"
"KSM00047108","SEOUL CITY, KS","2013-02-09",,"4.7","22","27","10"
"KSM00047108","SEOUL CITY, KS","2013-02-10","0.04","4.3","22","31",
"KSM00047108","SEOUL CITY, KS","2013-02-11",,"3.9","24","30","13"
"KSM00047108","SEOUL CITY, KS","2013-02-12",,"3.9","25","29",
"KSM00047108","SEOUL CITY, KS","2013-02-13",,"3.1","31","37","21"
"KSM00047108","SEOUL CITY, KS","2013-02-14",,"2.4","35","41","27"
"KSM00047108","SEOUL CITY, KS","2013-02-15",,"1.6","27","35",
"KSM00047108","SEOUL CITY, KS","2013-02-16",,"1.2","30","37","19"
"KSM00047108","SEOUL CITY, KS","2013-02-17","0.00","1.2","37","42","28"
"KSM00047108","SEOUL CITY, KS","2013-02-18",,,"31","38",
"KSM00047108","SEOUL CITY, KS","2013-02-19",,,"24","33",
"KSM00047108","SEOUL CITY, KS","2013-02-20",,,"25","32","16"
"KSM00047108","SEOUL CITY, KS","2013-02-21","0.00",,"31","36","22"
"KSM00047108","SEOUL CITY, KS","2013-02-22","0.16","1.2","31","40",
"KSM00047108","SEOUL CITY, KS","2013-02-23",,,"32","36","24"
"KSM00047108","SEOUL CITY, KS","2013-02-24",,,"35","42","28"
"KSM00047108","SEOUL CITY, KS","2013-02-25",,,"40","47","31"
"KSM00047108","SEOUL CITY, KS","2013-02-26",,,"40","45",
"KSM00047108","SEOUL CITY, KS","2013-02-27",,,"37","48",
"KSM00047108","SEOUL CITY, KS","2013-02-28",,,"47","57","30"
"KSM00047108","SEOUL CITY, KS","2013-03-01","0.16",,"30","46",
"KSM00047108","SEOUL CITY, KS","2013-03-02",,,"31","38","24"
"KSM00047108","SEOUL CITY, KS","2013-03-03",,,"34","41","26"
"KSM00047108","SEOUL CITY, KS","2013-03-04",,,"38","48","31"
"KSM00047108","SEOUL CITY, KS","2013-03-05",,,"39","48","31"
"KSM00047108","SEOUL CITY, KS","2013-03-06",,,"50","58","34"
"KSM00047108","SEOUL CITY, KS","2013-03-07","0.02",,"44","53",
"KSM00047108","SEOUL CITY, KS","2013-03-08",,,"49","57","39"
"KSM00047108","SEOUL CITY, KS","2013-03-09",,,"53","75",
"KSM00047108","SEOUL CITY, KS","2013-03-10",,,"33","46",
"KSM00047108","SEOUL CITY, KS","2013-03-11",,,"42","54","27"
"KSM00047108","SEOUL CITY, KS","2013-03-12",,,"48","53","35"
"KSM00047108","SEOUL CITY, KS","2013-03-13","0.59",,"39","47",
"KSM00047108","SEOUL CITY, KS","2013-03-14",,,"39","50",
"KSM00047108","SEOUL CITY, KS","2013-03-15",,,"41","51","32"
"KSM00047108","SEOUL CITY, KS","2013-03-16",,,"44","55","35"
"KSM00047108","SEOUL CITY, KS","2013-03-17",,,"48","61","38"
"KSM00047108","SEOUL CITY, KS","2013-03-18","0.30",,"47","58",
"KSM00047108","SEOUL CITY, KS","2013-03-19",,,"47","53","41"
"KSM00047108","SEOUL CITY, KS","2013-03-20","0.00",,"32","47",
"KSM00047108","SEOUL CITY, KS","2013-03-21",,,"37","45","25"
"KSM00047108","SEOUL CITY, KS","2013-03-22",,,"37","44",
"KSM00047108","SEOUL CITY, KS","2013-03-23",,,"43","54","30"
"KSM00047108","SEOUL CITY, KS","2013-03-24",,,"40","50",
"KSM00047108","SEOUL CITY, KS","2013-03-25",,,"37","46","31"
"KSM00047108","SEOUL CITY, KS","2013-03-26",,,"41","51","30"
"KSM00047108","SEOUL CITY, KS","2013-03-27",,,"47","59","35"
"KSM00047108","SEOUL CITY, KS","2013-03-28",,,"44","54",
"KSM00047108","SEOUL CITY, KS","2013-03-29",,,"42","51","33"
"KSM00047108","SEOUL CITY, KS","2013-03-30",,,"40","50",
"KSM00047108","SEOUL CITY, KS","2013-03-31",,,"44","56","34"
"KSM00047108","SEOUL CITY, KS","2013-04-01",,,"50","56","38"
"KSM00047108","SEOUL CITY, KS","2013-04-02","0.36",,"43","49",
"KSM00047108","SEOUL CITY, KS","2013-04-03",,,"47","57","39"
"KSM00047108","SEOUL CITY, KS","2013-04-04",,,"57","68","42"
"KSM00047108","SEOUL CITY, KS","2013-04-05",,,"58","68",
"KSM00047108","SEOUL CITY, KS","2013-04-06","0.47",,"42","55",
"KSM00047108","SEOUL CITY, KS","2013-04-07","0.12",,"42","49","36"
"KSM00047108","SEOUL CITY, KS","2013-04-08","0.00",,"48","57","36"
"KSM00047108","SEOUL CITY, KS","2013-04-09","0.06",,"41","51",
"KSM00047108","SEOUL CITY, KS","2013-04-10","0.08",,"42","47","34"
"KSM00047108","SEOUL CITY, KS","2013-04-11","0.02",,"41","49",
"KSM00047108","SEOUL CITY, KS","2013-04-12",,,"45","53","36"
"KSM00047108","SEOUL CITY, KS","2013-04-13",,,"55","63","38"
"KSM00047108","SEOUL CITY, KS","2013-04-14","0.16",,"44","54",
"KSM00047108","SEOUL CITY, KS","2013-04-15",,,"48","54","37"
"KSM00047108","SEOUL CITY, KS","2013-04-16",,,"56","66","47"
"KSM00047108","SEOUL CITY, KS","2013-04-17",,,"59","69","51"
"KSM00047108","SEOUL CITY, KS","2013-04-18",,,"51","61",
